"subject" "activity"
"8064" 9 "walking"
"8065" 9 "walking"
"8066" 9 "walking"
"8067" 9 "walking"
"8068" 9 "walking"
"8069" 9 "walkingdownstairs"
"8070" 9 "walkingdownstairs"
"8071" 9 "walkingdownstairs"
"8072" 9 "walkingdownstairs"
"8073" 9 "walkingdownstairs"
"8074" 9 "walkingdownstairs"
"8075" 9 "walkingdownstairs"
"8076" 9 "walkingupstairs"
"8077" 9 "walkingupstairs"
"8078" 9 "walkingupstairs"
"8079" 9 "walkingupstairs"
"8080" 9 "walkingupstairs"
"8081" 9 "walkingupstairs"
"8082" 9 "walkingupstairs"
"8083" 9 "walkingupstairs"
"8084" 9 "walkingupstairs"
"8085" 9 "walkingupstairs"
"8086" 9 "walkingdownstairs"
"8087" 9 "walkingdownstairs"
"8088" 9 "walkingdownstairs"
"8089" 9 "walkingdownstairs"
"8090" 9 "walkingdownstairs"
"8091" 9 "walkingdownstairs"
"8092" 9 "walkingupstairs"
"8093" 9 "walkingupstairs"
"8094" 9 "walkingupstairs"
"8095" 9 "walkingupstairs"
"8096" 9 "walkingupstairs"
"8097" 9 "walkingupstairs"
"8098" 9 "walkingupstairs"
"8099" 9 "walkingupstairs"
"8100" 9 "walkingdownstairs"
"8101" 9 "walkingdownstairs"
"8102" 9 "walkingdownstairs"
"8103" 9 "walkingdownstairs"
"8104" 9 "walkingdownstairs"
"8105" 9 "walkingdownstairs"
"8106" 9 "walkingdownstairs"
"8107" 9 "walkingdownstairs"
"8108" 9 "walkingupstairs"
"8109" 9 "walkingupstairs"
"8110" 9 "walkingupstairs"
"8111" 9 "walkingupstairs"
"8112" 9 "walkingupstairs"
"8113" 9 "walkingupstairs"
"8114" 9 "walkingupstairs"
"8115" 9 "walkingupstairs"
"8116" 9 "standing"
"8117" 9 "standing"
"8118" 9 "standing"
"8119" 9 "standing"
"8120" 9 "standing"
"8121" 9 "standing"
"8122" 9 "standing"
"8123" 9 "standing"
"8124" 9 "standing"
"8125" 9 "standing"
"8126" 9 "standing"
"8127" 9 "standing"
"8128" 9 "standing"
"8129" 9 "standing"
"8130" 9 "standing"
"8131" 9 "standing"
"8132" 9 "standing"
"8133" 9 "standing"
"8134" 9 "standing"
"8135" 9 "standing"
"8136" 9 "standing"
"8137" 9 "standing"
"8138" 9 "standing"
"8139" 9 "sitting"
"8140" 9 "sitting"
"8141" 9 "sitting"
"8142" 9 "sitting"
"8143" 9 "sitting"
"8144" 9 "sitting"
"8145" 9 "sitting"
"8146" 9 "sitting"
"8147" 9 "sitting"
"8148" 9 "sitting"
"8149" 9 "sitting"
"8150" 9 "sitting"
"8151" 9 "sitting"
"8152" 9 "sitting"
"8153" 9 "sitting"
"8154" 9 "sitting"
"8155" 9 "sitting"
"8156" 9 "sitting"
"8157" 9 "sitting"
"8158" 9 "sitting"
"8159" 9 "sitting"
"8160" 9 "sitting"
"8161" 9 "sitting"
"8162" 9 "sitting"
"8163" 9 "sitting"
"8164" 9 "laying"
"8165" 9 "laying"
"8166" 9 "laying"
"8167" 9 "laying"
"8168" 9 "laying"
"8169" 9 "laying"
"8170" 9 "laying"
"8171" 9 "laying"
"8172" 9 "laying"
"8173" 9 "laying"
"8174" 9 "laying"
"8175" 9 "laying"
"8176" 9 "laying"
"8177" 9 "laying"
"8178" 9 "laying"
"8179" 9 "laying"
"8180" 9 "laying"
"8181" 9 "laying"
"8182" 9 "laying"
"8183" 9 "laying"
"8184" 9 "laying"
"8185" 9 "laying"
"8186" 9 "laying"
"8187" 9 "laying"
"8188" 9 "laying"
"8189" 9 "laying"
"8190" 9 "walking"
"8191" 9 "walking"
"8192" 9 "walking"
"8193" 9 "walking"
"8194" 9 "walking"
"8195" 9 "walking"
"8196" 9 "walking"
"8197" 9 "walking"
"8198" 9 "walking"
"8199" 9 "walking"
"8200" 9 "walking"
"8201" 9 "walking"
"8202" 9 "walking"
"8203" 9 "walking"
"8204" 9 "walking"
"8205" 9 "walking"
"8206" 9 "walking"
"8207" 9 "walking"
"8208" 9 "walking"
"8209" 9 "walking"
"8210" 9 "walking"
"8211" 9 "walking"
"8212" 9 "walking"
"8213" 9 "walking"
"8214" 9 "walking"
"8215" 9 "walking"
"8216" 9 "walkingdownstairs"
"8217" 9 "walkingdownstairs"
"8218" 9 "walkingdownstairs"
"8219" 9 "walkingdownstairs"
"8220" 9 "walkingdownstairs"
"8221" 9 "walkingdownstairs"
"8222" 9 "walkingdownstairs"
"8223" 9 "walkingdownstairs"
"8224" 9 "walkingdownstairs"
"8225" 9 "walkingdownstairs"
"8226" 9 "walkingdownstairs"
"8227" 9 "walkingdownstairs"
"8228" 9 "walkingdownstairs"
"8229" 9 "walkingdownstairs"
"8230" 9 "walkingupstairs"
"8231" 9 "walkingupstairs"
"8232" 9 "walkingupstairs"
"8233" 9 "walkingupstairs"
"8234" 9 "walkingupstairs"
"8235" 9 "walkingupstairs"
"8236" 9 "walkingupstairs"
"8237" 9 "walkingupstairs"
"8238" 9 "walkingupstairs"
"8239" 9 "walkingupstairs"
"8240" 9 "walkingupstairs"
"8241" 9 "walkingupstairs"
"8242" 9 "walkingupstairs"
"8243" 9 "walkingupstairs"
"8244" 9 "walkingupstairs"
"8245" 9 "walkingupstairs"
"8246" 9 "walkingupstairs"
"8247" 9 "walkingupstairs"
"8248" 9 "walkingupstairs"
"8249" 9 "walkingupstairs"
"8250" 9 "walkingupstairs"
"8251" 9 "walkingupstairs"
"8252" 9 "walkingupstairs"
"8253" 9 "walkingdownstairs"
"8254" 9 "walkingdownstairs"
"8255" 9 "walkingdownstairs"
"8256" 9 "walkingdownstairs"
"8257" 9 "walkingdownstairs"
"8258" 9 "walkingdownstairs"
"8259" 9 "walkingdownstairs"
"8260" 10 "standing"
"8261" 10 "standing"
"8262" 10 "standing"
"8263" 10 "standing"
"8264" 10 "standing"
"8265" 10 "standing"
"8266" 10 "standing"
"8267" 10 "standing"
"8268" 10 "standing"
"8269" 10 "standing"
"8270" 10 "standing"
"8271" 10 "standing"
"8272" 10 "standing"
"8273" 10 "standing"
"8274" 10 "standing"
"8275" 10 "standing"
"8276" 10 "standing"
"8277" 10 "standing"
"8278" 10 "standing"
"8279" 10 "standing"
"8280" 10 "standing"
"8281" 10 "standing"
"8282" 10 "standing"
"8283" 10 "sitting"
"8284" 10 "sitting"
"8285" 10 "sitting"
"8286" 10 "sitting"
"8287" 10 "sitting"
"8288" 10 "sitting"
"8289" 10 "sitting"
"8290" 10 "sitting"
"8291" 10 "sitting"
"8292" 10 "sitting"
"8293" 10 "sitting"
"8294" 10 "sitting"
"8295" 10 "sitting"
"8296" 10 "sitting"
"8297" 10 "sitting"
"8298" 10 "sitting"
"8299" 10 "sitting"
"8300" 10 "sitting"
"8301" 10 "sitting"
"8302" 10 "sitting"
"8303" 10 "sitting"
"8304" 10 "sitting"
"8305" 10 "sitting"
"8306" 10 "sitting"
"8307" 10 "laying"
"8308" 10 "laying"
"8309" 10 "laying"
"8310" 10 "laying"
"8311" 10 "laying"
"8312" 10 "laying"
"8313" 10 "laying"
"8314" 10 "laying"
"8315" 10 "laying"
"8316" 10 "laying"
"8317" 10 "laying"
"8318" 10 "laying"
"8319" 10 "laying"
"8320" 10 "laying"
"8321" 10 "laying"
"8322" 10 "laying"
"8323" 10 "laying"
"8324" 10 "laying"
"8325" 10 "laying"
"8326" 10 "laying"
"8327" 10 "laying"
"8328" 10 "laying"
"8329" 10 "laying"
"8330" 10 "laying"
"8331" 10 "laying"
"8332" 10 "laying"
"8333" 10 "laying"
"8334" 10 "laying"
"8335" 10 "laying"
"8336" 10 "laying"
"8337" 10 "laying"
"8338" 10 "walking"
"8339" 10 "walking"
"8340" 10 "walking"
"8341" 10 "walking"
"8342" 10 "walking"
"8343" 10 "walking"
"8344" 10 "walking"
"8345" 10 "walking"
"8346" 10 "walking"
"8347" 10 "walking"
"8348" 10 "walking"
"8349" 10 "walking"
"8350" 10 "walking"
"8351" 10 "walking"
"8352" 10 "walking"
"8353" 10 "walking"
"8354" 10 "walking"
"8355" 10 "walking"
"8356" 10 "walking"
"8357" 10 "walking"
"8358" 10 "walking"
"8359" 10 "walking"
"8360" 10 "walking"
"8361" 10 "walking"
"8362" 10 "walking"
"8363" 10 "walking"
"8364" 10 "walking"
"8365" 10 "walkingdownstairs"
"8366" 10 "walkingdownstairs"
"8367" 10 "walkingdownstairs"
"8368" 10 "walkingdownstairs"
"8369" 10 "walkingdownstairs"
"8370" 10 "walkingdownstairs"
"8371" 10 "walkingdownstairs"
"8372" 10 "walkingdownstairs"
"8373" 10 "walkingdownstairs"
"8374" 10 "walkingdownstairs"
"8375" 10 "walkingdownstairs"
"8376" 10 "walkingdownstairs"
"8377" 10 "walkingdownstairs"
"8378" 10 "walkingdownstairs"
"8379" 10 "walkingdownstairs"
"8380" 10 "walkingdownstairs"
"8381" 10 "walkingdownstairs"
"8382" 10 "walkingdownstairs"
"8383" 10 "walkingdownstairs"
"8384" 10 "walkingupstairs"
"8385" 10 "walkingupstairs"
"8386" 10 "walkingupstairs"
"8387" 10 "walkingupstairs"
"8388" 10 "walkingupstairs"
"8389" 10 "walkingupstairs"
"8390" 10 "walkingupstairs"
"8391" 10 "walkingupstairs"
"8392" 10 "walkingupstairs"
"8393" 10 "walkingupstairs"
"8394" 10 "walkingupstairs"
"8395" 10 "walkingupstairs"
"8396" 10 "walkingupstairs"
"8397" 10 "walkingupstairs"
"8398" 10 "walkingupstairs"
"8399" 10 "walkingupstairs"
"8400" 10 "walkingupstairs"
"8401" 10 "walkingupstairs"
"8402" 10 "walkingupstairs"
"8403" 10 "walkingupstairs"
"8404" 10 "walkingupstairs"
"8405" 10 "walkingupstairs"
"8406" 10 "walkingupstairs"
"8407" 10 "standing"
"8408" 10 "standing"
"8409" 10 "standing"
"8410" 10 "standing"
"8411" 10 "standing"
"8412" 10 "standing"
"8413" 10 "standing"
"8414" 10 "standing"
"8415" 10 "standing"
"8416" 10 "standing"
"8417" 10 "standing"
"8418" 10 "standing"
"8419" 10 "standing"
"8420" 10 "standing"
"8421" 10 "standing"
"8422" 10 "standing"
"8423" 10 "standing"
"8424" 10 "standing"
"8425" 10 "standing"
"8426" 10 "standing"
"8427" 10 "standing"
"8428" 10 "sitting"
"8429" 10 "sitting"
"8430" 10 "sitting"
"8431" 10 "sitting"
"8432" 10 "sitting"
"8433" 10 "sitting"
"8434" 10 "sitting"
"8435" 10 "sitting"
"8436" 10 "sitting"
"8437" 10 "sitting"
"8438" 10 "sitting"
"8439" 10 "sitting"
"8440" 10 "sitting"
"8441" 10 "sitting"
"8442" 10 "sitting"
"8443" 10 "sitting"
"8444" 10 "sitting"
"8445" 10 "sitting"
"8446" 10 "sitting"
"8447" 10 "sitting"
"8448" 10 "sitting"
"8449" 10 "sitting"
"8450" 10 "sitting"
"8451" 10 "sitting"
"8452" 10 "sitting"
"8453" 10 "sitting"
"8454" 10 "sitting"
"8455" 10 "sitting"
"8456" 10 "sitting"
"8457" 10 "sitting"
"8458" 10 "laying"
"8459" 10 "laying"
"8460" 10 "laying"
"8461" 10 "laying"
"8462" 10 "laying"
"8463" 10 "laying"
"8464" 10 "laying"
"8465" 10 "laying"
"8466" 10 "laying"
"8467" 10 "laying"
"8468" 10 "laying"
"8469" 10 "laying"
"8470" 10 "laying"
"8471" 10 "laying"
"8472" 10 "laying"
"8473" 10 "laying"
"8474" 10 "laying"
"8475" 10 "laying"
"8476" 10 "laying"
"8477" 10 "laying"
"8478" 10 "laying"
"8479" 10 "laying"
"8480" 10 "laying"
"8481" 10 "laying"
"8482" 10 "laying"
"8483" 10 "laying"
"8484" 10 "laying"
"8485" 10 "walking"
"8486" 10 "walking"
"8487" 10 "walking"
"8488" 10 "walking"
"8489" 10 "walking"
"8490" 10 "walking"
"8491" 10 "walking"
"8492" 10 "walking"
"8493" 10 "walking"
"8494" 10 "walking"
"8495" 10 "walking"
"8496" 10 "walking"
"8497" 10 "walking"
"8498" 10 "walking"
"8499" 10 "walking"
"8500" 10 "walking"
"8501" 10 "walking"
"8502" 10 "walking"
"8503" 10 "walking"
"8504" 10 "walking"
"8505" 10 "walking"
"8506" 10 "walking"
"8507" 10 "walking"
"8508" 10 "walking"
"8509" 10 "walking"
"8510" 10 "walking"
"8511" 10 "walkingdownstairs"
"8512" 10 "walkingdownstairs"
"8513" 10 "walkingdownstairs"
"8514" 10 "walkingdownstairs"
"8515" 10 "walkingdownstairs"
"8516" 10 "walkingdownstairs"
"8517" 10 "walkingdownstairs"
"8518" 10 "walkingdownstairs"
"8519" 10 "walkingdownstairs"
"8520" 10 "walkingdownstairs"
"8521" 10 "walkingdownstairs"
"8522" 10 "walkingdownstairs"
"8523" 10 "walkingdownstairs"
"8524" 10 "walkingdownstairs"
"8525" 10 "walkingdownstairs"
"8526" 10 "walkingdownstairs"
"8527" 10 "walkingdownstairs"
"8528" 10 "walkingdownstairs"
"8529" 10 "walkingdownstairs"
"8530" 10 "walkingupstairs"
"8531" 10 "walkingupstairs"
"8532" 10 "walkingupstairs"
"8533" 10 "walkingupstairs"
"8534" 10 "walkingupstairs"
"8535" 10 "walkingupstairs"
"8536" 10 "walkingupstairs"
"8537" 10 "walkingupstairs"
"8538" 10 "walkingupstairs"
"8539" 10 "walkingupstairs"
"8540" 10 "walkingupstairs"
"8541" 10 "walkingupstairs"
"8542" 10 "walkingupstairs"
"8543" 10 "walkingupstairs"
"8544" 10 "walkingupstairs"
"8545" 10 "walkingupstairs"
"8546" 10 "walkingupstairs"
"8547" 10 "walkingupstairs"
"8548" 10 "walkingupstairs"
"8549" 10 "walkingupstairs"
"8550" 10 "walkingupstairs"
"8551" 10 "walkingupstairs"
"8552" 10 "walkingupstairs"
"8553" 10 "walkingupstairs"
"8554" 12 "standing"
"8555" 12 "standing"
"8556" 12 "standing"
"8557" 12 "standing"
"8558" 12 "standing"
"8559" 12 "standing"
"8560" 12 "standing"
"8561" 12 "standing"
"8562" 12 "standing"
"8563" 12 "standing"
"8564" 12 "standing"
"8565" 12 "standing"
"8566" 12 "standing"
"8567" 12 "standing"
"8568" 12 "standing"
"8569" 12 "standing"
"8570" 12 "standing"
"8571" 12 "standing"
"8572" 12 "standing"
"8573" 12 "standing"
"8574" 12 "standing"
"8575" 12 "standing"
"8576" 12 "standing"
"8577" 12 "standing"
"8578" 12 "standing"
"8579" 12 "standing"
"8580" 12 "standing"
"8581" 12 "sitting"
"8582" 12 "sitting"
"8583" 12 "sitting"
"8584" 12 "sitting"
"8585" 12 "sitting"
"8586" 12 "sitting"
"8587" 12 "sitting"
"8588" 12 "sitting"
"8589" 12 "sitting"
"8590" 12 "sitting"
"8591" 12 "sitting"
"8592" 12 "sitting"
"8593" 12 "sitting"
"8594" 12 "sitting"
"8595" 12 "sitting"
"8596" 12 "sitting"
"8597" 12 "sitting"
"8598" 12 "sitting"
"8599" 12 "sitting"
"8600" 12 "sitting"
"8601" 12 "sitting"
"8602" 12 "sitting"
"8603" 12 "sitting"
"8604" 12 "sitting"
"8605" 12 "sitting"
"8606" 12 "sitting"
"8607" 12 "sitting"
"8608" 12 "sitting"
"8609" 12 "laying"
"8610" 12 "laying"
"8611" 12 "laying"
"8612" 12 "laying"
"8613" 12 "laying"
"8614" 12 "laying"
"8615" 12 "laying"
"8616" 12 "laying"
"8617" 12 "laying"
"8618" 12 "laying"
"8619" 12 "laying"
"8620" 12 "laying"
"8621" 12 "laying"
"8622" 12 "laying"
"8623" 12 "laying"
"8624" 12 "laying"
"8625" 12 "laying"
"8626" 12 "laying"
"8627" 12 "laying"
"8628" 12 "laying"
"8629" 12 "laying"
"8630" 12 "laying"
"8631" 12 "laying"
"8632" 12 "laying"
"8633" 12 "laying"
"8634" 12 "laying"
"8635" 12 "laying"
"8636" 12 "walking"
"8637" 12 "walking"
"8638" 12 "walking"
"8639" 12 "walking"
"8640" 12 "walking"
"8641" 12 "walking"
"8642" 12 "walking"
"8643" 12 "walking"
"8644" 12 "walking"
"8645" 12 "walking"
"8646" 12 "walking"
"8647" 12 "walking"
"8648" 12 "walking"
"8649" 12 "walking"
"8650" 12 "walking"
"8651" 12 "walking"
"8652" 12 "walking"
"8653" 12 "walking"
"8654" 12 "walking"
"8655" 12 "walking"
"8656" 12 "walking"
"8657" 12 "walking"
"8658" 12 "walking"
"8659" 12 "walking"
"8660" 12 "walking"
"8661" 12 "walking"
"8662" 12 "walking"
"8663" 12 "walkingdownstairs"
"8664" 12 "walkingdownstairs"
"8665" 12 "walkingdownstairs"
"8666" 12 "walkingdownstairs"
"8667" 12 "walkingdownstairs"
"8668" 12 "walkingdownstairs"
"8669" 12 "walkingdownstairs"
"8670" 12 "walkingdownstairs"
"8671" 12 "walkingdownstairs"
"8672" 12 "walkingdownstairs"
"8673" 12 "walkingdownstairs"
"8674" 12 "walkingdownstairs"
"8675" 12 "walkingdownstairs"
"8676" 12 "walkingdownstairs"
"8677" 12 "walkingdownstairs"
"8678" 12 "walkingdownstairs"
"8679" 12 "walkingdownstairs"
"8680" 12 "walkingdownstairs"
"8681" 12 "walkingdownstairs"
"8682" 12 "walkingdownstairs"
"8683" 12 "walkingdownstairs"
"8684" 12 "walkingdownstairs"
"8685" 12 "walkingdownstairs"
"8686" 12 "walkingdownstairs"
"8687" 12 "walkingdownstairs"
"8688" 12 "walkingupstairs"
"8689" 12 "walkingupstairs"
"8690" 12 "walkingupstairs"
"8691" 12 "walkingupstairs"
"8692" 12 "walkingupstairs"
"8693" 12 "walkingupstairs"
"8694" 12 "walkingupstairs"
"8695" 12 "walkingupstairs"
"8696" 12 "walkingupstairs"
"8697" 12 "walkingupstairs"
"8698" 12 "walkingupstairs"
"8699" 12 "walkingupstairs"
"8700" 12 "walkingupstairs"
"8701" 12 "walkingupstairs"
"8702" 12 "walkingupstairs"
"8703" 12 "walkingupstairs"
"8704" 12 "walkingupstairs"
"8705" 12 "walkingupstairs"
"8706" 12 "walkingupstairs"
"8707" 12 "walkingupstairs"
"8708" 12 "walkingupstairs"
"8709" 12 "walkingupstairs"
"8710" 12 "walkingupstairs"
"8711" 12 "walkingupstairs"
"8712" 12 "walkingupstairs"
"8713" 12 "walkingupstairs"
"8714" 12 "walkingupstairs"
"8715" 12 "standing"
"8716" 12 "standing"
"8717" 12 "standing"
"8718" 12 "standing"
"8719" 12 "standing"
"8720" 12 "standing"
"8721" 12 "standing"
"8722" 12 "standing"
"8723" 12 "standing"
"8724" 12 "standing"
"8725" 12 "standing"
"8726" 12 "standing"
"8727" 12 "standing"
"8728" 12 "standing"
"8729" 12 "standing"
"8730" 12 "standing"
"8731" 12 "standing"
"8732" 12 "standing"
"8733" 12 "standing"
"8734" 12 "standing"
"8735" 12 "standing"
"8736" 12 "standing"
"8737" 12 "standing"
"8738" 12 "standing"
"8739" 12 "standing"
"8740" 12 "standing"
"8741" 12 "standing"
"8742" 12 "standing"
"8743" 12 "standing"
"8744" 12 "standing"
"8745" 12 "standing"
"8746" 12 "standing"
"8747" 12 "standing"
"8748" 12 "standing"
"8749" 12 "sitting"
"8750" 12 "sitting"
"8751" 12 "sitting"
"8752" 12 "sitting"
"8753" 12 "sitting"
"8754" 12 "sitting"
"8755" 12 "sitting"
"8756" 12 "sitting"
"8757" 12 "sitting"
"8758" 12 "sitting"
"8759" 12 "sitting"
"8760" 12 "sitting"
"8761" 12 "sitting"
"8762" 12 "sitting"
"8763" 12 "sitting"
"8764" 12 "sitting"
"8765" 12 "sitting"
"8766" 12 "sitting"
"8767" 12 "sitting"
"8768" 12 "sitting"
"8769" 12 "sitting"
"8770" 12 "sitting"
"8771" 12 "sitting"
"8772" 12 "laying"
"8773" 12 "laying"
"8774" 12 "laying"
"8775" 12 "laying"
"8776" 12 "laying"
"8777" 12 "laying"
"8778" 12 "laying"
"8779" 12 "laying"
"8780" 12 "laying"
"8781" 12 "laying"
"8782" 12 "laying"
"8783" 12 "laying"
"8784" 12 "laying"
"8785" 12 "laying"
"8786" 12 "laying"
"8787" 12 "laying"
"8788" 12 "laying"
"8789" 12 "laying"
"8790" 12 "laying"
"8791" 12 "laying"
"8792" 12 "laying"
"8793" 12 "laying"
"8794" 12 "laying"
"8795" 12 "laying"
"8796" 12 "laying"
"8797" 12 "laying"
"8798" 12 "laying"
"8799" 12 "laying"
"8800" 12 "laying"
"8801" 12 "laying"
"8802" 12 "laying"
"8803" 12 "laying"
"8804" 12 "laying"
"8805" 12 "walking"
"8806" 12 "walking"
"8807" 12 "walking"
"8808" 12 "walking"
"8809" 12 "walking"
"8810" 12 "walking"
"8811" 12 "walking"
"8812" 12 "walking"
"8813" 12 "walking"
"8814" 12 "walking"
"8815" 12 "walking"
"8816" 12 "walking"
"8817" 12 "walking"
"8818" 12 "walking"
"8819" 12 "walking"
"8820" 12 "walking"
"8821" 12 "walking"
"8822" 12 "walking"
"8823" 12 "walking"
"8824" 12 "walking"
"8825" 12 "walking"
"8826" 12 "walking"
"8827" 12 "walking"
"8828" 12 "walkingdownstairs"
"8829" 12 "walkingdownstairs"
"8830" 12 "walkingdownstairs"
"8831" 12 "walkingdownstairs"
"8832" 12 "walkingdownstairs"
"8833" 12 "walkingdownstairs"
"8834" 12 "walkingdownstairs"
"8835" 12 "walkingdownstairs"
"8836" 12 "walkingdownstairs"
"8837" 12 "walkingdownstairs"
"8838" 12 "walkingdownstairs"
"8839" 12 "walkingdownstairs"
"8840" 12 "walkingdownstairs"
"8841" 12 "walkingdownstairs"
"8842" 12 "walkingdownstairs"
"8843" 12 "walkingdownstairs"
"8844" 12 "walkingdownstairs"
"8845" 12 "walkingdownstairs"
"8846" 12 "walkingdownstairs"
"8847" 12 "walkingdownstairs"
"8848" 12 "walkingdownstairs"
"8849" 12 "walkingupstairs"
"8850" 12 "walkingupstairs"
"8851" 12 "walkingupstairs"
"8852" 12 "walkingupstairs"
"8853" 12 "walkingupstairs"
"8854" 12 "walkingupstairs"
"8855" 12 "walkingupstairs"
"8856" 12 "walkingupstairs"
"8857" 12 "walkingupstairs"
"8858" 12 "walkingupstairs"
"8859" 12 "walkingupstairs"
"8860" 12 "walkingupstairs"
"8861" 12 "walkingupstairs"
"8862" 12 "walkingupstairs"
"8863" 12 "walkingupstairs"
"8864" 12 "walkingupstairs"
"8865" 12 "walkingupstairs"
"8866" 12 "walkingupstairs"
"8867" 12 "walkingupstairs"
"8868" 12 "walkingupstairs"
"8869" 12 "walkingupstairs"
"8870" 12 "walkingupstairs"
"8871" 12 "walkingupstairs"
"8872" 12 "walkingupstairs"
"8873" 12 "walkingupstairs"
"8874" 13 "standing"
"8875" 13 "standing"
"8876" 13 "standing"
"8877" 13 "standing"
"8878" 13 "standing"
"8879" 13 "standing"
"8880" 13 "standing"
"8881" 13 "standing"
"8882" 13 "standing"
"8883" 13 "standing"
"8884" 13 "standing"
"8885" 13 "standing"
"8886" 13 "standing"
"8887" 13 "standing"
"8888" 13 "standing"
"8889" 13 "standing"
"8890" 13 "standing"
"8891" 13 "standing"
"8892" 13 "standing"
"8893" 13 "standing"
"8894" 13 "standing"
"8895" 13 "standing"
"8896" 13 "standing"
"8897" 13 "standing"
"8898" 13 "standing"
"8899" 13 "standing"
"8900" 13 "standing"
"8901" 13 "sitting"
"8902" 13 "sitting"
"8903" 13 "sitting"
"8904" 13 "sitting"
"8905" 13 "sitting"
"8906" 13 "sitting"
"8907" 13 "sitting"
"8908" 13 "sitting"
"8909" 13 "sitting"
"8910" 13 "sitting"
"8911" 13 "sitting"
"8912" 13 "sitting"
"8913" 13 "sitting"
"8914" 13 "sitting"
"8915" 13 "sitting"
"8916" 13 "sitting"
"8917" 13 "sitting"
"8918" 13 "sitting"
"8919" 13 "sitting"
"8920" 13 "sitting"
"8921" 13 "sitting"
"8922" 13 "sitting"
"8923" 13 "sitting"
"8924" 13 "sitting"
"8925" 13 "laying"
"8926" 13 "laying"
"8927" 13 "laying"
"8928" 13 "laying"
"8929" 13 "laying"
"8930" 13 "laying"
"8931" 13 "laying"
"8932" 13 "laying"
"8933" 13 "laying"
"8934" 13 "laying"
"8935" 13 "laying"
"8936" 13 "laying"
"8937" 13 "laying"
"8938" 13 "laying"
"8939" 13 "laying"
"8940" 13 "laying"
"8941" 13 "laying"
"8942" 13 "laying"
"8943" 13 "laying"
"8944" 13 "laying"
"8945" 13 "laying"
"8946" 13 "laying"
"8947" 13 "laying"
"8948" 13 "laying"
"8949" 13 "laying"
"8950" 13 "laying"
"8951" 13 "laying"
"8952" 13 "laying"
"8953" 13 "laying"
"8954" 13 "laying"
"8955" 13 "laying"
"8956" 13 "laying"
"8957" 13 "laying"
"8958" 13 "walking"
"8959" 13 "walking"
"8960" 13 "walking"
"8961" 13 "walking"
"8962" 13 "walking"
"8963" 13 "walking"
"8964" 13 "walking"
"8965" 13 "walking"
"8966" 13 "walking"
"8967" 13 "walking"
"8968" 13 "walking"
"8969" 13 "walking"
"8970" 13 "walking"
"8971" 13 "walking"
"8972" 13 "walking"
"8973" 13 "walking"
"8974" 13 "walking"
"8975" 13 "walking"
"8976" 13 "walking"
"8977" 13 "walking"
"8978" 13 "walking"
"8979" 13 "walking"
"8980" 13 "walking"
"8981" 13 "walking"
"8982" 13 "walking"
"8983" 13 "walking"
"8984" 13 "walking"
"8985" 13 "walking"
"8986" 13 "walking"
"8987" 13 "walking"
"8988" 13 "walkingdownstairs"
"8989" 13 "walkingdownstairs"
"8990" 13 "walkingdownstairs"
"8991" 13 "walkingdownstairs"
"8992" 13 "walkingdownstairs"
"8993" 13 "walkingdownstairs"
"8994" 13 "walkingdownstairs"
"8995" 13 "walkingdownstairs"
"8996" 13 "walkingdownstairs"
"8997" 13 "walkingdownstairs"
"8998" 13 "walkingdownstairs"
"8999" 13 "walkingdownstairs"
"9000" 13 "walkingdownstairs"
"9001" 13 "walkingdownstairs"
"9002" 13 "walkingdownstairs"
"9003" 13 "walkingdownstairs"
"9004" 13 "walkingdownstairs"
"9005" 13 "walkingdownstairs"
"9006" 13 "walkingdownstairs"
"9007" 13 "walkingdownstairs"
"9008" 13 "walkingdownstairs"
"9009" 13 "walkingdownstairs"
"9010" 13 "walkingdownstairs"
"9011" 13 "walkingdownstairs"
"9012" 13 "walkingdownstairs"
"9013" 13 "walkingdownstairs"
"9014" 13 "walkingdownstairs"
"9015" 13 "walkingupstairs"
"9016" 13 "walkingupstairs"
"9017" 13 "walkingupstairs"
"9018" 13 "walkingupstairs"
"9019" 13 "walkingupstairs"
"9020" 13 "walkingupstairs"
"9021" 13 "walkingupstairs"
"9022" 13 "walkingupstairs"
"9023" 13 "walkingupstairs"
"9024" 13 "walkingupstairs"
"9025" 13 "walkingupstairs"
"9026" 13 "walkingupstairs"
"9027" 13 "walkingupstairs"
"9028" 13 "walkingupstairs"
"9029" 13 "walkingupstairs"
"9030" 13 "walkingupstairs"
"9031" 13 "walkingupstairs"
"9032" 13 "walkingupstairs"
"9033" 13 "walkingupstairs"
"9034" 13 "walkingupstairs"
"9035" 13 "walkingupstairs"
"9036" 13 "walkingupstairs"
"9037" 13 "walkingupstairs"
"9038" 13 "walkingupstairs"
"9039" 13 "walkingupstairs"
"9040" 13 "walkingupstairs"
"9041" 13 "walkingupstairs"
"9042" 13 "walkingupstairs"
"9043" 13 "walkingupstairs"
"9044" 13 "walkingupstairs"
"9045" 13 "walkingupstairs"
"9046" 13 "standing"
"9047" 13 "standing"
"9048" 13 "standing"
"9049" 13 "standing"
"9050" 13 "standing"
"9051" 13 "standing"
"9052" 13 "standing"
"9053" 13 "standing"
"9054" 13 "standing"
"9055" 13 "standing"
"9056" 13 "standing"
"9057" 13 "standing"
"9058" 13 "standing"
"9059" 13 "standing"
"9060" 13 "standing"
"9061" 13 "standing"
"9062" 13 "standing"
"9063" 13 "standing"
"9064" 13 "standing"
"9065" 13 "standing"
